Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
142860,22.41,881.56,1159.12,0.27,-10.03,-0.09,-0.77,-1.94,0.36,0.00,-0.02,-0.00,0.96,13.45,-2.88,1,241
143453,22.41,881.57,1158.98,0.06,-9.99,0.06,-0.78,-1.94,0.36,-0.01,0.00,-0.00,0.96,12.97,-1.92,0,242
144042,22.42,881.57,1159.01,0.10,-10.07,-0.24,-0.79,-1.94,0.36,-0.01,-0.00,0.00,0.96,12.97,-2.40,1,243
144635,22.42,881.58,1158.94,-0.12,-10.01,0.04,-0.79,-1.97,0.36,0.00,-0.03,-0.00,0.48,12.97,-2.40,0,244
145229,22.42,881.58,1158.85,0.10,-10.05,0.03,-0.79,-1.98,0.36,-0.00,-0.01,0.00,0.96,13.45,-1.92,0,245
145817,22.42,881.57,1159.01,0.18,-10.07,0.07,-0.79,-1.97,0.36,-0.00,0.01,0.00,1.44,12.97,-1.92,0,246
146405,22.42,881.58,1158.93,0.15,-10.01,0.05,-0.80,-1.98,0.36,-0.00,-0.01,0.00,0.96,12.97,-2.40,1,247
146994,22.43,881.58,1158.93,0.27,-10.02,-0.01,-0.80,-1.99,0.36,-0.01,-0.00,0.00,1.44,12.97,-2.40,0,248
147587,22.43,881.58,1158.93,0.23,-10.05,-0.02,-0.81,-2.02,0.37,-0.01,-0.04,0.00,4.32,12.97,-1.44,0,249
148181,22.43,881.58,1158.90,0.06,-10.03,0.05,-0.82,-2.01,0.37,-0.01,0.01,0.00,0.96,12.97,-1.92,0,250
148769,22.43,881.57,1159.02,0.13,-10.06,-0.11,-0.83,-2.02,0.37,-0.00,-0.01,0.00,0.96,12.97,-2.88,1,251
149363,22.44,881.56,1159.04,0.01,-10.09,0.01,-0.83,-2.04,0.37,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,252
149956,22.44,881.56,1159.12,0.12,-10.05,-0.11,-0.84,-2.04,0.38,-0.00,-0.01,0.00,1.44,12.97,-2.88,1,253
150550,22.44,881.55,1159.18,-0.10,-10.05,0.06,-0.84,-2.04,0.38,-0.01,0.00,0.00,0.96,13.45,-2.40,0,254
151139,22.44,881.56,1159.12,0.16,-10.06,-0.12,-0.84,-2.05,0.38,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,255
151732,22.44,881.55,1159.15,0.05,-9.96,0.11,-0.85,-2.06,0.38,-0.01,-0.01,0.00,0.96,12.97,-2.40,1,256
152321,22.45,881.56,1159.12,0.13,-10.07,-0.07,-0.85,-2.07,0.38,-0.00,-0.01,0.00,0.96,12.97,-1.92,2,257
152914,22.45,881.54,1159.23,0.05,-10.07,-0.03,-0.85,-2.08,0.38,-0.00,-0.01,0.00,0.96,12.97,-2.40,0,258
153508,22.45,881.55,1159.18,0.08,-10.05,-0.08,-0.86,-2.09,0.38,-0.00,-0.01,-0.00,0.96,13.45,-2.40,1,259
154102,22.46,881.55,1159.16,0.05,-10.06,0.00,-0.86,-2.09,0.39,-0.00,-0.00,0.01,0.96,12.97,-2.40,0,260
154690,22.46,881.56,1159.08,-0.00,-10.03,-0.08,-0.86,-2.10,0.39,-0.00,-0.01,0.00,1.44,12.97,-1.92,1,261
155283,22.46,881.56,1159.07,0.05,-10.05,-0.09,-0.86,-2.10,0.39,0.00,-0.00,0.00,0.96,13.45,-2.40,0,262
155881,22.46,881.54,1159.30,0.11,-10.01,-0.06,-0.86,-2.11,0.39,-0.00,-0.01,0.00,0.96,12.97,-2.40,1,263
156475,22.46,881.54,1159.26,0.07,-10.10,-0.02,-0.87,-2.11,0.40,-0.00,-0.00,0.00,1.44,12.97,-1.92,2,264
157069,22.47,881.55,1159.19,0.24,-10.08,-0.05,-0.87,-2.11,0.40,-0.00,-0.00,0.00,1.44,12.97,-2.40,0,265
157663,22.47,881.55,1159.14,-0.13,-10.01,0.16,-0.88,-2.12,0.39,-0.01,-0.01,-0.01,0.00,12.97,-3.84,0,266
158258,22.47,881.56,1159.07,-0.00,-10.04,-0.10,-0.88,-2.13,0.40,0.00,-0.00,0.01,1.44,12.49,-1.92,0,267
158852,22.48,881.56,1159.13,0.05,-10.05,0.00,-0.88,-2.15,0.40,0.00,-0.02,0.00,0.96,12.49,-2.40,0,268
159441,22.48,881.55,1159.17,0.15,-10.08,0.05,-0.89,-2.16,0.40,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,269
160036,22.48,881.55,1159.19,0.14,-9.99,-0.06,-0.88,-2.16,0.40,0.00,-0.00,0.00,0.96,12.97,-2.40,1,270
160625,22.48,881.55,1159.16,-0.03,-9.99,0.01,-0.88,-2.16,0.40,0.00,-0.00,-0.00,0.96,12.97,-2.40,0,271
161214,22.48,881.56,1159.10,0.01,-10.02,0.01,-0.89,-2.17,0.40,-0.01,-0.01,0.00,0.96,12.97,-1.44,1,272
161803,22.49,881.55,1159.17,0.03,-10.07,-0.03,-0.90,-2.17,0.40,-0.01,-0.00,0.00,0.96,12.97,-1.92,0,273
162397,22.49,881.55,1159.18,0.08,-10.06,-0.08,-0.90,-2.19,0.40,0.00,-0.02,0.00,1.44,13.45,-2.40,0,274
162987,22.49,881.56,1159.09,0.21,-10.05,-0.02,-0.90,-2.20,0.40,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,275
163581,22.50,881.57,1158.97,0.11,-10.01,0.00,-0.91,-2.21,0.41,-0.01,-0.01,0.01,0.48,13.45,-1.44,0,276
164170,22.50,881.57,1158.95,0.02,-10.07,-0.10,-0.92,-2.22,0.41,-0.01,-0.01,0.01,1.44,13.45,-1.92,1,277
164764,22.50,881.56,1159.11,0.07,-10.02,0.02,-0.92,-2.22,0.42,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,278
165353,22.50,881.55,1159.15,0.15,-10.02,-0.09,-0.92,-2.23,0.42,-0.01,-0.01,-0.00,0.96,12.49,-2.40,0,279
165948,22.51,881.53,1159.33,0.05,-10.09,-0.02,-0.93,-2.24,0.42,-0.00,-0.01,0.00,1.44,12.49,-2.40,0,280
166542,22.51,881.53,1159.32,0.21,-10.03,0.01,-0.93,-2.25,0.42,-0.01,-0.01,0.00,1.44,12.97,-2.88,0,281
167131,22.51,881.54,1159.29,0.06,-9.98,-0.04,-0.93,-2.26,0.42,0.00,-0.01,-0.00,0.96,12.49,-3.36,0,282
167720,22.51,881.54,1159.25,-0.05,-10.08,-0.07,-0.95,-2.26,0.42,-0.01,-0.01,-0.00,1.92,12.49,-1.92,1,283
168315,22.51,881.55,1159.17,0.08,-10.04,-0.07,-0.95,-2.28,0.41,-0.01,-0.01,-0.00,1.44,12.49,-2.88,0,284
168909,22.52,881.53,1159.33,0.09,-10.00,-0.01,-0.96,-2.29,0.41,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,285
169503,22.52,881.53,1159.36,0.13,-10.06,-0.03,-0.97,-2.30,0.42,-0.01,-0.01,0.01,1.44,12.97,-1.92,1,286
170098,22.52,881.53,1159.33,0.05,-10.01,-0.10,-0.97,-2.31,0.42,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,287
170692,22.52,881.54,1159.31,0.11,-10.05,0.01,-0.97,-2.31,0.43,-0.00,-0.01,0.01,0.96,12.97,-2.88,0,288
171282,22.52,881.53,1159.39,0.09,-10.03,-0.05,-0.97,-2.33,0.43,-0.00,-0.01,0.00,0.96,12.97,-1.92,0,289
171876,22.53,881.51,1159.55,0.07,-10.02,0.01,-0.97,-2.33,0.43,0.00,-0.01,0.00,0.96,12.49,-2.88,0,290
172465,22.53,881.52,1159.49,0.08,-10.02,-0.05,-0.98,-2.33,0.43,-0.01,0.00,-0.00,0.96,12.49,-2.88,0,291
173060,22.53,881.52,1159.46,0.01,-10.05,-0.15,-0.98,-2.34,0.43,-0.00,-0.01,0.01,0.96,12.97,-1.92,0,292
173654,22.54,881.53,1159.38,0.07,-10.05,-0.06,-0.99,-2.35,0.44,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,293
174249,22.54,881.53,1159.32,0.06,-10.03,-0.05,-0.99,-2.36,0.43,0.00,-0.01,-0.00,0.96,12.01,-2.40,0,294
174843,22.54,881.52,1159.48,0.09,-10.03,-0.05,-0.99,-2.37,0.43,-0.01,-0.01,-0.00,1.44,12.97,-2.88,0,295
175438,22.54,881.52,1159.44,0.03,-10.03,-0.05,-1.00,-2.38,0.43,-0.01,-0.01,0.00,0.96,13.45,-2.40,0,296
176032,22.55,881.52,1159.47,0.16,-10.02,-0.01,-1.00,-2.39,0.44,-0.00,-0.01,0.00,0.96,12.97,-2.88,1,297
176626,22.55,881.52,1159.47,0.07,-10.07,-0.04,-1.00,-2.40,0.44,-0.00,-0.01,0.00,0.96,12.97,-2.40,2,298
177221,22.55,881.52,1159.41,0.07,-9.98,-0.04,-1.00,-2.41,0.44,-0.00,-0.01,0.00,0.96,12.97,-2.40,3,299
177810,22.55,881.50,1159.61,-0.06,-9.96,-0.06,-1.01,-2.43,0.44,-0.01,-0.02,-0.00,-1.92,12.01,-4.32,0,300
178404,22.55,881.51,1159.59,0.11,-10.02,0.00,-1.02,-2.44,0.44,-0.00,-0.02,-0.00,0.96,12.49,-2.40,1,301
178999,22.56,881.51,1159.56,0.13,-10.08,-0.07,-1.02,-2.46,0.44,0.00,-0.01,0.00,0.96,12.49,-2.88,0,302
179588,22.56,881.52,1159.46,0.11,-10.00,0.00,-1.02,-2.46,0.44,-0.00,0.00,0.00,0.96,12.97,-2.40,1,303
180177,22.56,881.53,1159.38,0.10,-10.08,-0.06,-1.02,-2.47,0.44,-0.01,-0.01,0.00,0.96,12.97,-1.92,0,304
180772,22.56,881.51,1159.55,0.06,-10.01,0.03,-1.02,-2.47,0.44,0.00,-0.00,-0.00,1.44,12.97,-2.40,0,305
181361,22.56,881.52,1159.42,0.18,-10.03,-0.06,-1.03,-2.48,0.44,-0.00,-0.01,-0.00,1.44,12.49,-1.92,0,306
181956,22.57,881.51,1159.58,-0.09,-10.04,-0.01,-1.03,-2.47,0.44,-0.00,0.01,-0.00,1.44,12.97,-2.40,0,307
182550,22.57,881.52,1159.48,0.06,-10.01,-0.07,-1.03,-2.48,0.43,-0.00,-0.01,-0.00,1.44,12.49,-2.40,1,308
183144,22.57,881.52,1159.45,0.08,-9.98,-0.08,-1.04,-2.49,0.43,-0.00,-0.01,-0.00,0.96,13.45,-2.40,0,309
183738,22.57,881.52,1159.42,0.05,-10.03,0.02,-1.03,-2.49,0.43,0.00,0.00,0.00,0.96,12.97,-2.88,1,310
184328,22.57,881.52,1159.46,-0.00,-10.07,-0.16,-1.04,-2.50,0.44,-0.00,-0.01,0.00,0.48,12.49,-2.40,0,311
184922,22.58,881.50,1159.63,0.21,-10.03,0.10,-1.04,-2.51,0.44,-0.00,-0.01,0.00,0.96,12.97,-2.40,0,312
185511,22.58,881.50,1159.64,0.05,-10.05,-0.01,-1.05,-2.51,0.43,-0.01,-0.00,-0.00,1.44,12.97,-2.40,0,313
186106,22.58,881.51,1159.55,0.02,-10.03,-0.02,-1.05,-2.52,0.44,-0.01,-0.01,0.01,0.96,13.45,-2.40,1,314
186701,22.58,881.52,1159.46,0.14,-10.01,-0.02,-1.06,-2.52,0.44,-0.00,0.00,0.01,0.96,12.97,-2.40,0,315
187290,22.58,881.51,1159.52,0.20,-10.03,0.02,-1.07,-2.53,0.45,-0.01,-0.01,0.01,0.96,12.97,-2.40,0,316
187879,22.59,881.49,1159.69,0.07,-10.04,0.16,-1.08,-2.52,0.45,-0.02,0.01,-0.00,0.96,13.45,-3.84,0,317
188469,22.59,881.50,1159.65,0.05,-10.04,-0.10,-1.08,-2.53,0.44,0.00,-0.01,-0.00,0.96,12.49,-2.40,0,318
189063,22.59,881.49,1159.71,0.04,-9.99,-0.07,-1.09,-2.54,0.44,-0.01,-0.01,-0.00,0.96,12.97,-2.40,1,319
189658,22.59,881.49,1159.76,0.11,-10.01,0.03,-1.09,-2.55,0.44,0.00,-0.01,0.00,0.96,12.49,-2.40,0,320
190247,22.59,881.49,1159.74,0.11,-10.01,-0.03,-1.09,-2.55,0.44,-0.00,-0.00,0.00,0.96,12.97,-1.44,0,321
190842,22.59,881.47,1159.88,0.13,-10.06,-0.07,-1.09,-2.56,0.44,0.00,-0.00,-0.00,1.44,12.97,-1.92,1,322
191436,22.60,881.48,1159.85,0.03,-10.06,-0.05,-1.10,-2.57,0.44,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,323
192030,22.60,881.49,1159.74,0.12,-10.05,-0.06,-1.10,-2.57,0.45,-0.00,-0.00,0.00,0.96,12.97,-2.88,0,324
192625,22.60,881.50,1159.62,0.09,-10.00,-0.04,-1.10,-2.59,0.45,-0.00,-0.02,0.00,1.44,12.49,-2.40,0,325
193220,22.60,881.49,1159.72,0.09,-10.01,-0.10,-1.10,-2.60,0.45,-0.00,-0.01,-0.00,1.44,13.45,-2.40,0,326
193814,22.61,881.48,1159.84,0.15,-10.07,-0.03,-1.11,-2.61,0.45,-0.00,-0.01,0.00,0.96,12.97,-1.92,0,327
194409,22.61,881.49,1159.70,0.05,-10.07,-0.06,-1.11,-2.61,0.45,-0.01,-0.00,0.00,1.44,13.45,-2.88,0,328
195003,22.62,881.49,1159.70,0.12,-10.07,-0.03,-1.12,-2.62,0.45,-0.01,-0.00,0.00,1.44,13.45,-2.88,0,329
195598,22.62,881.50,1159.63,0.07,-10.01,0.01,-1.12,-2.62,0.45,-0.00,0.00,0.00,0.96,12.97,-2.40,1,330
196187,22.62,881.50,1159.60,0.21,-10.11,0.08,-1.12,-2.63,0.45,-0.00,-0.01,0.00,1.44,12.97,-2.40,2,331
196776,22.62,881.49,1159.75,0.16,-9.98,-0.04,-1.13,-2.64,0.45,-0.01,-0.01,0.00,0.96,13.45,-1.44,3,332
197365,22.62,881.49,1159.74,0.06,-10.04,-0.11,-1.13,-2.65,0.45,0.00,-0.01,-0.00,1.44,12.49,-1.92,0,333
197960,22.63,881.47,1159.92,-0.07,-10.09,-0.03,-1.13,-2.65,0.45,-0.00,0.00,-0.00,5.29,13.94,-0.96,0,334
198555,22.63,881.48,1159.79,0.10,-9.98,-0.02,-1.14,-2.66,0.45,-0.00,-0.01,0.00,0.96,13.45,-2.40,1,335
199144,22.63,881.47,1159.89,0.08,-10.02,0.07,-1.14,-2.67,0.46,-0.01,-0.01,0.01,1.44,12.97,-2.40,0,336
199733,22.63,881.46,1159.99,0.07,-10.05,0.03,-1.15,-2.67,0.46,-0.00,-0.01,0.00,1.44,12.97,-2.88,0,337
200323,22.63,881.48,1159.86,0.05,-10.00,-0.02,-1.15,-2.69,0.46,-0.00,-0.01,0.00,0.96,12.49,-1.92,1,338
200917,22.64,881.46,1159.99,0.09,-9.96,0.23,-1.15,-2.68,0.46,-0.00,0.00,0.00,0.96,12.49,-1.92,0,339
201506,22.64,881.47,1159.88,0.11,-9.99,0.05,-1.15,-2.71,0.46,-0.00,-0.03,-0.01,1.44,12.49,-2.88,0,340
202096,22.64,881.48,1159.87,0.31,-10.08,-0.07,-1.15,-2.71,0.46,-0.00,-0.01,0.00,1.44,12.97,-3.36,0,341
202690,22.64,881.48,1159.87,0.06,-10.01,-0.03,-1.16,-2.71,0.47,-0.01,0.00,0.01,1.44,12.97,-2.40,0,342
203279,22.64,881.49,1159.73,0.12,-9.98,0.15,-1.16,-2.73,0.46,-0.00,-0.02,-0.01,0.96,13.45,-2.88,0,343
203869,22.65,881.47,1159.94,0.11,-10.12,-0.04,-1.17,-2.74,0.45,-0.01,-0.00,-0.00,0.96,12.97,-2.88,1,344
204464,22.65,881.47,1159.92,0.06,-9.98,-0.07,-1.18,-2.74,0.46,-0.01,-0.01,0.00,0.96,13.45,-2.40,0,345
205053,22.65,881.47,1159.87,0.16,-10.05,-0.10,-1.18,-2.76,0.45,-0.00,-0.01,-0.00,0.96,12.97,-2.40,0,346
205647,22.65,881.48,1159.81,0.14,-9.98,-0.11,-1.19,-2.77,0.46,-0.01,-0.02,0.00,1.44,12.49,-2.88,0,347
206236,22.66,881.48,1159.81,-0.02,-10.04,0.00,-1.19,-2.77,0.46,-0.00,0.00,0.00,1.44,12.97,-1.92,0,348
206826,22.66,881.47,1159.95,0.21,-10.02,-0.09,-1.19,-2.79,0.46,-0.00,-0.02,0.00,0.96,12.97,-2.88,0,349
207421,22.66,881.47,1159.94,0.24,-10.11,0.13,-1.20,-2.80,0.46,-0.01,-0.01,0.00,0.96,12.49,-1.92,1,350
208010,22.66,881.48,1159.87,0.08,-10.04,-0.01,-1.20,-2.81,0.46,-0.01,-0.02,-0.00,1.44,12.97,-2.40,0,351
208605,22.67,881.49,1159.75,0.09,-10.02,-0.07,-1.20,-2.82,0.46,0.00,-0.00,0.00,1.44,12.97,-2.88,0,352
209194,22.67,881.49,1159.70,0.07,-10.00,0.15,-1.21,-2.83,0.46,-0.00,-0.01,-0.00,0.96,12.97,-1.92,0,353
209789,22.67,881.47,1159.95,0.15,-10.01,-0.06,-1.21,-2.83,0.46,-0.00,0.00,0.00,1.44,13.45,-2.88,0,354
210378,22.67,881.47,1159.89,0.12,-10.04,0.06,-1.21,-2.84,0.45,-0.00,-0.01,-0.00,0.96,12.97,-1.92,0,355
210973,22.68,881.46,1160.00,0.17,-10.03,-0.08,-1.22,-2.85,0.45,-0.00,-0.01,0.00,0.96,13.45,-2.88,0,356
211567,22.68,881.46,1159.99,0.11,-9.98,-0.06,-1.22,-2.86,0.46,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,357
212157,22.68,881.46,1159.99,0.04,-10.09,-0.09,-1.23,-2.86,0.46,-0.01,-0.01,0.00,0.96,13.45,-1.92,1,358
212751,22.68,881.45,1160.12,-0.15,-10.03,0.06,-1.24,-2.86,0.45,-0.02,0.00,-0.00,0.48,13.45,-3.84,0,359
213345,22.68,881.46,1160.01,-0.00,-10.07,-0.04,-1.24,-2.86,0.46,0.00,-0.00,0.01,0.96,13.45,-1.92,0,360
213940,22.69,881.45,1160.10,0.03,-10.00,-0.15,-1.24,-2.87,0.46,-0.00,-0.01,0.00,1.44,12.97,-2.40,1,361
214534,22.69,881.47,1159.96,0.01,-10.06,-0.03,-1.25,-2.87,0.46,-0.00,-0.00,0.00,1.44,12.97,-1.92,0,362
215128,22.69,881.46,1159.97,0.27,-10.01,0.00,-1.25,-2.88,0.47,-0.00,-0.01,0.00,1.44,13.45,-2.40,0,363
215717,22.69,881.47,1159.92,0.13,-10.04,-0.03,-1.25,-2.88,0.47,-0.00,0.00,0.00,1.44,12.49,-1.92,0,364
216307,22.70,881.47,1159.90,0.04,-10.05,-0.07,-1.25,-2.88,0.47,0.00,-0.01,0.00,0.96,12.97,-2.40,0,365
216896,22.70,881.45,1160.07,0.15,-10.09,-0.09,-1.26,-2.89,0.48,-0.01,-0.00,0.01,1.44,12.97,-1.92,0,366
217490,22.70,881.46,1159.99,0.06,-10.03,-0.03,-1.27,-2.90,0.48,-0.01,-0.01,0.01,0.96,13.45,-1.92,1,367
218085,22.71,881.47,1159.92,0.23,-10.06,-0.01,-1.27,-2.89,0.48,-0.00,0.01,-0.00,1.44,12.97,-1.92,0,368
218679,22.71,881.50,1159.69,0.18,-10.03,0.05,-1.27,-2.90,0.49,-0.01,-0.01,0.01,1.44,12.49,-1.44,0,369
219268,22.71,881.50,1159.66,0.12,-10.05,0.03,-1.28,-2.90,0.49,-0.01,0.00,0.00,0.96,12.49,-2.40,0,370
219858,22.72,881.49,1159.74,0.17,-9.99,-0.09,-1.29,-2.89,0.49,-0.01,0.01,0.01,1.44,12.97,-2.88,1,371
220447,22.72,881.50,1159.61,0.02,-10.06,-0.04,-1.29,-2.90,0.50,-0.01,-0.01,0.00,0.96,13.45,-2.40,2,372
221041,22.72,881.51,1159.58,0.09,-10.00,-0.00,-1.30,-2.91,0.50,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,373
221636,22.72,881.51,1159.53,0.09,-10.07,0.01,-1.30,-2.93,0.50,-0.00,-0.02,0.00,0.96,13.45,-2.88,1,374
222225,22.72,881.51,1159.57,0.12,-10.12,-0.14,-1.31,-2.94,0.50,-0.01,-0.01,0.00,0.96,12.97,-1.92,0,375
222819,22.72,881.49,1159.70,-0.11,-10.07,-0.02,-1.33,-2.95,0.49,-0.02,-0.01,-0.00,2.88,12.97,-1.44,0,376
223414,22.73,881.49,1159.72,-0.02,-10.03,-0.05,-1.33,-2.96,0.50,-0.01,-0.01,0.00,1.44,12.49,-2.40,0,377
224008,22.73,881.48,1159.82,0.04,-10.01,-0.14,-1.34,-2.98,0.50,-0.00,-0.01,0.00,0.96,12.49,-2.40,0,378
224603,22.73,881.50,1159.66,0.18,-10.06,-0.06,-1.34,-2.99,0.50,-0.01,-0.01,0.00,1.44,12.97,-2.40,1,379
225197,22.73,881.49,1159.69,0.11,-9.99,0.04,-1.34,-2.99,0.50,-0.00,-0.00,0.00,0.96,13.45,-1.92,2,380
225786,22.73,881.48,1159.82,0.12,-10.05,0.03,-1.35,-3.00,0.50,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,381
226376,22.74,881.48,1159.81,0.09,-9.98,-0.04,-1.35,-3.01,0.50,0.00,-0.00,-0.00,0.96,12.97,-1.92,1,382
226965,22.74,881.47,1159.92,-0.00,-10.03,-0.11,-1.35,-3.01,0.50,-0.00,-0.01,0.00,1.44,13.45,-2.88,0,383
227560,22.74,881.48,1159.85,0.03,-10.01,-0.02,-1.35,-3.03,0.51,-0.01,-0.01,0.00,0.96,12.49,-2.40,0,384
228154,22.74,881.49,1159.70,0.10,-10.04,-0.03,-1.36,-3.04,0.51,-0.01,-0.01,0.00,1.44,12.97,-1.92,1,385
228749,22.75,881.47,1159.89,0.15,-10.00,0.06,-1.36,-3.04,0.51,-0.00,-0.01,0.00,0.96,12.97,-2.40,2,386
229338,22.75,881.48,1159.81,0.18,-9.99,0.00,-1.36,-3.04,0.51,0.00,-0.00,0.00,0.96,12.97,-2.40,0,387
229928,22.75,881.47,1159.89,0.16,-10.05,0.03,-1.36,-3.06,0.51,-0.00,-0.01,-0.00,1.44,12.97,-1.92,1,388
230522,22.75,881.48,1159.82,0.12,-10.01,-0.04,-1.37,-3.07,0.51,-0.01,-0.01,0.00,1.44,12.97,-2.40,0,389
231117,22.75,881.48,1159.78,0.11,-10.05,-0.06,-1.38,-3.08,0.51,-0.01,-0.01,-0.00,0.96,12.97,-2.40,0,390
231711,22.75,881.49,1159.73,0.10,-10.07,-0.15,-1.37,-3.09,0.51,0.00,-0.01,-0.00,0.96,12.49,-2.88,0,391
232306,22.76,881.49,1159.69,0.10,-10.04,-0.07,-1.37,-3.10,0.51,0.00,-0.02,-0.00,0.96,12.97,-2.40,1,392
232900,22.76,881.48,1159.83,0.03,-9.95,-0.10,-1.39,-3.11,0.51,-0.01,-0.01,0.00,0.48,13.45,-4.32,0,393
233510,22.76,881.49,1159.77,0.17,-10.04,-0.07,-1.39,-3.11,0.51,-0.01,0.00,-0.00,1.44,12.01,-1.92,0,394
234105,22.76,881.48,1159.81,0.06,-10.01,-0.02,-1.40,-3.11,0.51,-0.01,-0.00,-0.00,0.96,12.49,-2.40,0,395
234699,22.76,881.48,1159.86,0.10,-9.98,0.03,-1.41,-3.11,0.51,-0.01,-0.01,0.01,0.48,12.97,-1.44,0,396
235289,22.77,881.48,1159.83,0.12,-10.04,-0.06,-1.42,-3.12,0.52,-0.01,-0.01,0.00,0.96,13.45,-2.40,1,397
235883,22.77,881.47,1159.92,0.09,-10.06,-0.05,-1.42,-3.13,0.52,-0.00,-0.01,0.00,1.44,12.97,-1.92,0,398
236478,22.77,881.47,1159.94,0.03,-10.07,-0.03,-1.42,-3.14,0.53,-0.00,-0.01,0.01,0.96,12.49,-3.36,0,399
237073,22.77,881.47,1159.89,0.16,-10.05,0.00,-1.43,-3.15,0.53,-0.00,-0.01,0.00,0.96,12.97,-3.36,1,400
237662,22.78,881.47,1159.90,0.05,-10.06,-0.03,-1.43,-3.16,0.53,-0.00,-0.00,0.00,0.96,12.97,-2.40,0,401
238257,22.78,881.48,1159.86,0.11,-10.03,0.00,-1.43,-3.17,0.54,-0.00,-0.01,0.01,0.96,12.97,-2.40,1,402
238847,22.78,881.46,1160.00,0.10,-9.99,-0.00,-1.44,-3.17,0.54,-0.01,0.00,-0.00,1.44,12.49,-1.92,0,403
239436,22.78,881.46,1160.00,0.06,-10.07,-0.00,-1.44,-3.17,0.54,-0.00,-0.01,0.00,0.96,13.45,-2.40,1,404
240031,22.79,881.45,1160.06,0.09,-9.98,-0.04,-1.44,-3.18,0.54,-0.00,-0.01,-0.00,1.44,12.97,-2.40,2,405
240626,22.79,881.46,1160.01,0.06,-10.02,0.05,-1.44,-3.19,0.53,-0.00,-0.01,-0.00,0.96,12.49,-2.40,0,406
241220,22.79,881.48,1159.87,0.07,-10.01,-0.12,-1.45,-3.20,0.53,-0.00,-0.01,-0.00,1.44,12.49,-1.92,0,407
241815,22.79,881.47,1159.95,0.14,-10.00,0.04,-1.45,-3.21,0.53,-0.00,-0.01,-0.00,1.44,12.97,-2.40,0,408
242409,22.80,881.47,1159.92,0.13,-10.05,-0.05,-1.46,-3.21,0.54,-0.01,-0.00,0.01,1.44,12.97,-2.88,1,409
243004,22.80,881.48,1159.85,0.40,-10.04,-0.12,-1.46,-3.22,0.54,0.00,-0.01,0.00,-0.96,11.53,-3.36,0,410
243598,22.80,881.48,1159.85,0.12,-10.00,-0.00,-1.47,-3.22,0.54,-0.01,-0.01,0.00,0.96,12.49,-1.92,0,411
244193,22.80,881.48,1159.84,0.14,-10.06,-0.06,-1.47,-3.23,0.54,-0.01,-0.00,0.00,1.92,12.97,-2.40,1,412
244787,22.81,881.47,1159.94,0.15,-10.00,-0.02,-1.47,-3.23,0.54,0.00,-0.00,0.01,0.96,13.45,-1.92,0,413
245377,22.81,881.47,1159.91,0.11,-9.98,0.01,-1.47,-3.24,0.54,-0.01,-0.01,0.00,0.96,12.97,-2.88,0,414
245967,22.81,881.45,1160.09,0.11,-10.01,-0.01,-1.48,-3.25,0.55,-0.00,-0.01,0.00,1.44,12.97,-2.40,1,415
246562,22.81,881.47,1159.96,0.05,-10.10,-0.01,-1.48,-3.26,0.55,-0.00,-0.00,0.00,1.44,12.97,-2.88,0,416
247156,22.81,881.46,1159.99,0.11,-10.05,-0.08,-1.49,-3.27,0.55,-0.00,-0.01,-0.00,1.44,12.97,-2.88,0,417
247751,22.82,881.46,1159.98,0.13,-10.01,-0.02,-1.49,-3.28,0.55,-0.00,-0.01,0.00,1.92,12.97,-2.40,0,418
248346,22.82,881.47,1159.93,0.16,-10.01,-0.03,-1.49,-3.29,0.55,-0.01,-0.01,0.00,0.96,12.97,-2.40,0,419
248940,22.82,881.46,1159.97,0.12,-10.07,-0.01,-1.50,-3.29,0.56,-0.01,0.00,0.00,1.44,12.97,-2.88,0,420
249530,22.82,881.48,1159.86,0.12,-10.08,0.01,-1.50,-3.29,0.56,-0.00,-0.00,0.00,0.96,12.97,-2.40,0,421
250119,22.83,881.49,1159.76,0.15,-10.04,-0.03,-1.50,-3.30,0.57,-0.00,-0.01,0.01,1.44,13.45,-2.40,1,422
250714,22.83,881.48,1159.80,0.04,-10.05,-0.05,-1.51,-3.31,0.57,-0.00,-0.01,0.00,0.96,12.97,-2.88,0,423
251308,22.83,881.49,1159.75,0.11,-10.03,-0.07,-1.51,-3.32,0.57,-0.00,-0.01,0.00,1.92,12.49,-2.40,1,424
251903,22.83,881.47,1159.92,0.11,-10.01,-0.06,-1.51,-3.33,0.57,0.00,-0.01,0.00,1.44,12.49,-2.40,0,425
